tempo,average_pitch,average_onset_strength,spectral_centroid,spectral_rolloff,zero_crossing_rate,album,track
[120.18531977],1698.2009,1.0673158,2959.2652247219985,5831.662445068359,0.08865165710449219,Agents Of Fortune,Debbie Denise_preview_30s.wav
[97.50884434],1846.1753,1.110889,2631.5933042773145,4767.467994689941,0.09212207794189453,Agents Of Fortune,E.T.I. (Extra Terrestrial Intelligence)_preview_30s.wav
[101.33272059],1695.7146,1.0323683,2948.660265800955,5822.746353149414,0.09088726043701172,Agents Of Fortune,Morning Final_preview_30s.wav
[123.046875],1714.3634,1.1426542,3018.609168779846,5817.127532958984,0.09239959716796875,Agents Of Fortune,Sinful Love_preview_30s.wav
[82.03125],1598.117,1.0381777,2624.552732985689,5314.167423248291,0.07201480865478516,Agents Of Fortune,Tattoo Vampire_preview_30s.wav
[123.046875],1503.8997,1.0326856,2330.712165504322,4607.188625335693,0.06218662261962891,Agents Of Fortune,Tenderloin_preview_30s.wav
[132.51201923],1640.2375,1.0819776,3148.746366929906,6302.566680908203,0.09366626739501953,Agents Of Fortune,The Revenge of Vera Gemini_preview_30s.wav
[123.046875],1906.373,1.0509013,3003.944319117695,5700.309906005859,0.09806499481201172,Agents Of Fortune,This Ain't the Summer of Love_preview_30s.wav
[120.18531977],1624.7253,1.0800896,2495.3184402002526,4848.192272186279,0.0755655288696289,Agents Of Fortune,True Confessions_preview_30s.wav
[143.5546875],1939.2253,1.2043517,3246.48623762124,6352.631378173828,0.09844474792480469,All Hope Is Gone (10th Anniversary),"(sic) - Live at MSG, 2009_preview_30s.wav"
[109.95678191],1835.5691,1.252992,2930.5607966876696,5661.903419494629,0.08002490997314453,All Hope Is Gone (10th Anniversary),.execute._preview_30s.wav
[99.38401442],1847.4707,1.2458538,3544.3542746818757,7044.663105010986,0.10012264251708984,All Hope Is Gone (10th Anniversary),All Hope Is Gone_preview_30s.wav
[139.67483108],1901.971,1.2023761,3383.837512445163,6660.110378265381,0.10471439361572266,All Hope Is Gone (10th Anniversary),Before I Forget - Live at MSG 2009_preview_30s.wav
[120.18531977],1879.7079,1.2429756,3230.9534501666044,6468.355522155762,0.09068260192871094,All Hope Is Gone (10th Anniversary),Butcher's Hook_preview_30s.wav
[143.5546875],1982.8865,1.2056345,3273.1350077151833,6348.526611328125,0.09612960815429687,All Hope Is Gone (10th Anniversary),Dead Memories - Live at MSG 2009_preview_30s.wav
[129.19921875],1732.5515,1.1447346,2848.4636005162724,5687.928314208984,0.07461528778076172,All Hope Is Gone (10th Anniversary),Dead Memories_preview_30s.wav
[112.34714674],1955.4438,1.199393,3526.8175533838207,6776.599960327148,0.10742321014404296,All Hope Is Gone (10th Anniversary),Disasterpiece - Live at MSG 2009_preview_30s.wav
[151.99908088],1926.653,1.2123684,3537.173947791684,6854.683055877686,0.11021766662597657,All Hope Is Gone (10th Anniversary),Duality - Live at MSG 2009_preview_30s.wav
[123.046875],1960.067,1.2772642,3310.4612179012547,6449.051342010498,0.09509811401367188,All Hope Is Gone (10th Anniversary),Everything Ends - Live at Madison Square Garden - 252009_preview_30s.wav
[105.46875],1992.9321,1.2098808,3433.3196432057084,6587.646102905273,0.1091390609741211,All Hope Is Gone (10th Anniversary),Eyeless - Live at MSG 2009_preview_30s.wav
[99.38401442],1452.1033,1.1170193,2835.0597575433053,6019.304122924805,0.06631393432617187,All Hope Is Gone (10th Anniversary),Gehenna_preview_30s.wav
[103.359375],1895.1007,1.2547092,3021.5308142945346,5928.4440994262695,0.08599777221679687,All Hope Is Gone (10th Anniversary),Gematria (The Killing Name)_preview_30s.wav
[151.99908088],1925.8158,1.1460546,3097.2300603639424,6064.0191650390625,0.09598159790039062,All Hope Is Gone (10th Anniversary),Get This - Live at MSG 2009_preview_30s.wav
[161.49902344],2006.5695,1.1985569,3459.355550240608,6593.306980133057,0.11082382202148437,All Hope Is Gone (10th Anniversary),Left Behind - Live at MSG 2009_preview_30s.wav
[135.99917763],1888.4294,1.2330244,3390.820505762237,6721.421127319336,0.09980583190917969,All Hope Is Gone (10th Anniversary),"People = Shit - Live at MSG, 2009_preview_30s.wav"
[151.99908088],1993.8583,1.2047274,3360.690739831692,6540.59268951416,0.09930706024169922,All Hope Is Gone (10th Anniversary),Psychosocial - Live at Madison Square Garden 252009_preview_30s.wav
[135.99917763],1934.9626,1.1928651,3239.2854627894276,6368.436412811279,0.09449386596679688,All Hope Is Gone (10th Anniversary),Psychosocial_preview_30s.wav
[120.18531977],1920.3479,1.1980394,3402.812248993864,6711.453609466553,0.09988384246826172,All Hope Is Gone (10th Anniversary),"Purity - Live at Madison Square Garden, 252009_preview_30s.wav"
[62.26468373],1877.9264,1.1390438,2809.858194583997,5351.547718048096,0.08591957092285156,All Hope Is Gone (10th Anniversary),Snuff_preview_30s.wav
[139.67483108],1853.3479,1.1638081,3108.666159869209,6213.002014160156,0.08813972473144531,All Hope Is Gone (10th Anniversary),Spit It Out - Live at MSG 2009_preview_30s.wav
[87.59269068],1911.4696,1.2749355,3272.2433686370314,6406.498031616211,0.09598312377929688,All Hope Is Gone (10th Anniversary),Sulfur_preview_30s.wav
[114.84375],1928.03,1.249995,3409.201721033369,6643.405323028564,0.09997749328613281,All Hope Is Gone (10th Anniversary),Surfacing - Live at MSG 2009_preview_30s.wav
[105.46875],1952.3124,1.2156571,3223.222979326795,6296.014194488525,0.09094161987304687,All Hope Is Gone (10th Anniversary),The Blister Exists - Live at MSG 2009_preview_30s.wav
[103.359375],1942.0189,1.2026211,3139.79624267463,5988.770713806152,0.09577903747558594,All Hope Is Gone (10th Anniversary),This Cold Black_preview_30s.wav
[135.99917763],1826.1952,1.1594775,3029.0340439112524,6053.589019775391,0.08320064544677734,All Hope Is Gone (10th Anniversary),Vendetta_preview_30s.wav
[95.703125],1960.5616,1.2333897,3382.718420137331,6531.2055587768555,0.10080795288085938,All Hope Is Gone (10th Anniversary),"Wait and Bleed - Live at MSG, 2009_preview_30s.wav"
[161.49902344],1675.1655,1.2531306,2968.833984920757,6106.151905059814,0.0760732650756836,All Hope Is Gone (10th Anniversary),Wherein Lies Continue_preview_30s.wav
[89.10290948],1496.0005,1.0928159,2771.8788627556296,6066.811752319336,0.06396865844726562,AM,Arabella_preview_30s.wav
[84.72079918],1298.3942,1.0561361,1917.133170130031,3950.38387298584,0.04169921875,AM,Do I Wanna Know_preview_30s.wav
[99.38401442],1275.302,1.1250968,2310.152503291655,4932.525043487549,0.05426292419433594,AM,Fireside_preview_30s.wav
[67.11647727],1127.0369,1.0037574,1853.19280933869,3629.6316719055176,0.04201774597167969,AM,I Wanna Be Yours_preview_30s.wav
[132.51201923],1581.0844,1.1268455,2446.9498889435463,5037.247066497803,0.059709358215332034,AM,I Want It All_preview_30s.wav
[97.50884434],1439.1271,1.1672156,2237.472391185334,4649.212017059326,0.05247058868408203,AM,Knee Socks_preview_30s.wav
[161.49902344],809.0147,1.0400331,1736.4362303273715,3399.8824882507324,0.02958221435546875,AM,Mad Sounds_preview_30s.wav
[117.45383523],1240.0399,1.067147,2339.067510158665,4888.9287185668945,0.053478050231933597,AM,No. 1 Party Anthem_preview_30s.wav
[92.28515625],1155.96,1.1410794,2252.359537679679,4690.032577514648,0.04605369567871094,AM,One For The Road_preview_30s.wav
[97.50884434],1141.601,1.0948299,2341.9173953581794,5167.775287628174,0.047573089599609375,AM,R U Mine_preview_30s.wav
[129.19921875],1235.6765,1.1485817,2663.859851935983,5862.1706199646,0.0592498779296875,AM,Snap Out Of It_preview_30s.wav
[92.28515625],1375.1555,1.2070218,2309.124137088781,4679.106159210205,0.053159904479980466,AM,Why'd You Only Call Me When You're High_preview_30s.wav
[92.28515625],1636.0038,1.1553414,3137.218241205258,6363.288631439209,0.07694625854492188,American Idiot,American Idiot_preview_30s.wav
[139.67483108],1672.8801,1.1937568,2737.3091019366607,5415.550117492676,0.0704233169555664,American Idiot,Are We the Waiting  St. Jimmy_preview_30s.wav
[139.67483108],1823.453,1.1287535,2816.766330363875,5439.741325378418,0.08053035736083984,American Idiot,Extraordinary Girl  Letterbomb_preview_30s.wav
[103.359375],1785.4562,1.0288212,3131.0086557784816,6220.639572143555,0.08281631469726562,American Idiot,Give Me Novacaine  She's a Rebel_preview_30s.wav
[147.65625],1549.0725,1.057388,2839.6123629546464,5756.220531463623,0.07125873565673828,American Idiot,Holiday  Boulevard of Broken Dreams_preview_30s.wav
[92.28515625],1809.158,1.1207435,3210.1583634557264,6404.386768341064,0.08621864318847657,American Idiot,Homecoming_preview_30s.wav
[172.265625],1654.7732,1.0656952,3101.427775040319,6381.591854095459,0.07966270446777343,American Idiot,Jesus of Suburbia_preview_30s.wav
[105.46875],1474.9269,1.0078757,2932.504097080464,6210.932807922363,0.07105979919433594,American Idiot,Wake Me up When September Ends_preview_30s.wav
[120.18531977],1734.6409,1.0560173,3155.5932547092693,6418.316059112549,0.08360481262207031,American Idiot,Whatsername_preview_30s.wav
[129.19921875],788.42566,1.0732408,1371.3657181208937,2633.1238174438477,0.030891799926757814,An Awesome Wave,Bloodflood_preview_30s.wav
[99.38401442],840.5021,1.241895,1990.932749065049,4384.193801879883,0.02718067169189453,An Awesome Wave,Breezeblocks_preview_30s.wav
[86.1328125],813.7164,1.1085527,2110.4249558492943,4518.574447631836,0.036551284790039065,An Awesome Wave,Dissolve Me_preview_30s.wav
[143.5546875],1223.2037,1.1791914,2442.9777862217,5188.980445861816,0.05062255859375,An Awesome Wave,Fitzpleasure_preview_30s.wav
[117.45383523],589.00134,0.7886407,855.7120484465061,1130.7623291015625,0.017973709106445312,An Awesome Wave,Hand-Made_preview_30s.wav
[89.10290948],1160.8529,1.1227185,1994.2518228024703,3631.801815032959,0.047292137145996095,An Awesome Wave,Interlude 1_preview_30s.wav
[77.13386194],332.2319,0.8516588,742.813205879321,898.5906600952148,0.010509109497070313,An Awesome Wave,Interlude 2_preview_30s.wav
[103.359375],693.3748,0.617631,686.5816597130791,995.4900741577148,0.018089485168457032,An Awesome Wave,Interlude 3_preview_30s.wav
[143.5546875],867.0145,1.178733,1966.1104426670615,4299.389991760254,0.031291770935058597,An Awesome Wave,Intro_preview_30s.wav
[147.65625],673.9732,1.2491419,1780.5533851176376,3541.5978813171387,0.031168746948242187,An Awesome Wave,Matilda_preview_30s.wav
[87.59269068],682.60693,1.2514365,1401.8804526987092,2735.9532737731934,0.023984527587890624,An Awesome Wave,Ms_preview_30s.wav
[109.95678191],733.0659,1.3427279,1449.0272071219656,2799.484634399414,0.027721595764160157,An Awesome Wave,Something Good_preview_30s.wav
[86.1328125],1204.6747,1.1814232,1700.0164282959818,3333.995933532715,0.039702224731445315,An Awesome Wave,Taro_preview_30s.wav
[117.45383523],962.3672,1.4469669,2212.9411286867394,4717.80704498291,0.04235153198242188,An Awesome Wave,Tessellate_preview_30s.wav
[73.828125],797.48596,1.0429369,1033.216932581535,2129.4571495056152,0.01679840087890625,Apparition,Apparition_preview_30s.wav
[90.66611842],1616.0275,1.2432295,2687.4298773616983,5430.42989730835,0.06843986511230468,As Daylight Dies (Special Edition),Be One_preview_30s.wav
[132.51201923],1697.2954,1.2347002,2493.767994210991,4962.789287567139,0.06592388153076172,As Daylight Dies (Special Edition),Break the Silence_preview_30s.wav
[90.66611842],1542.472,1.1999508,2747.097747327727,5698.703327178955,0.06722373962402343,As Daylight Dies (Special Edition),Daylight Dies_preview_30s.wav
[99.38401442],1695.7043,1.1089658,2240.6267571942712,4421.212406158447,0.06147079467773438,As Daylight Dies (Special Edition),Desperate Times_preview_30s.wav
[147.65625],1522.474,1.1562939,2465.7541261931387,5027.153377532959,0.059835052490234374,As Daylight Dies (Special Edition),Eye of the Storm_preview_30s.wav
[90.66611842],1505.7435,1.2140398,2708.753405762544,5624.052085876465,0.06322574615478516,As Daylight Dies (Special Edition),For You_preview_30s.wav
[92.28515625],1779.0675,1.1805365,2851.1447156578934,5634.599990844727,0.07685661315917969,As Daylight Dies (Special Edition),Holy Diver_preview_30s.wav
[184.5703125],1622.099,1.1463817,2569.0263938491626,5177.953090667725,0.06588897705078126,As Daylight Dies (Special Edition),Let the Bridges Burn_preview_30s.wav
[178.20581897],1550.2164,1.1984317,2762.294943691452,5681.089839935303,0.06645088195800782,As Daylight Dies (Special Edition),My Curse_preview_30s.wav
[117.45383523],1597.5029,1.1135296,2511.729768099152,5100.206451416016,0.06454105377197265,As Daylight Dies (Special Edition),Reject Yourself_preview_30s.wav
[147.65625],1685.8176,1.1140369,2614.707468350931,5249.365940093994,0.06783065795898438,As Daylight Dies (Special Edition),Still Beats Your Name_preview_30s.wav
[123.046875],1495.2048,1.1772554,2547.763095180023,5230.541210174561,0.059592056274414065,As Daylight Dies (Special Edition),The Arms of Sorrow_preview_30s.wav
[139.67483108],1757.523,1.0987409,2650.544013735996,5124.574298858643,0.07182559967041016,As Daylight Dies (Special Edition),This Fire_preview_30s.wav
[156.60511364],1633.3293,1.1632643,2495.285908913661,5010.17915725708,0.06397647857666015,As Daylight Dies (Special Edition),This Is Absolution_preview_30s.wav
[109.95678191],1620.2405,1.187826,2602.780488744015,5177.431583404541,0.06624374389648438,As Daylight Dies (Special Edition),Unbroken_preview_30s.wav
[172.265625],777.4834,1.2360089,2186.3413789818587,4807.237129211426,0.04106349945068359,As It Was,As It Was_preview_30s.wav
[93.96306818],1807.2493,1.0683563,2964.744577865361,5842.395401000977,0.08630485534667968,Back In Black,Back In Black_preview_30s.wav
[132.51201923],1788.7844,1.0265876,2891.839206178168,5576.779975891113,0.08576335906982421,Back In Black,Givin the Dog a Bone_preview_30s.wav
[126.04801829],1855.7201,1.0272644,3040.1747143205516,6090.010414123535,0.08855743408203125,Back In Black,Have a Drink on Me_preview_30s.wav
[105.46875],1765.478,1.033399,2885.3982809945132,5790.581130981445,0.08167953491210937,Back In Black,Hells Bells_preview_30s.wav
[107.66601562],1802.8541,1.1079633,2836.00576464525,5417.114639282227,0.08171005249023437,Back In Black,Let Me Put My Love Into You_preview_30s.wav
[95.703125],1727.2299,1.108588,2989.9737456738603,6148.629512786865,0.08492107391357422,Back In Black,Rock and Roll Ain't Noise Pollution_preview_30s.wav
[151.99908088],1878.4116,1.0971297,3085.1528563354964,6036.867141723633,0.09484081268310547,Back In Black,Shake a Leg_preview_30s.wav
[143.5546875],1810.4395,1.0272595,3228.483288017301,6655.223350524902,0.09294605255126953,Back In Black,Shoot to Thrill_preview_30s.wav
[126.04801829],1861.5325,1.0991898,3188.566779951677,6389.885501861572,0.09659786224365234,Back In Black,What Do You Do for Money Honey_preview_30s.wav
[129.19921875],1713.6226,1.0799909,3224.7743065268905,6684.495048522949,0.08758754730224609,Back In Black,You Shook Me All Night Long_preview_30s.wav
[120.18531977],1076.1726,1.1265823,1279.7320591091468,2393.2388877868652,0.026643943786621094,Beetlejuice (Original Motion Picture Soundtrack),Day-O (The Banana Boat Song) - BeetlejuiceSoundtrack Version_preview_30s.wav
[109.95678191],1416.6877,1.136402,2794.9545766198435,4851.046695123694,0.08096570613569562,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),Day-O (from Beetlejuice Beetlejuice)_preview_30s.wav
[126.04801829],1262.9796,1.0508618,1574.2514304636518,2991.859438652444,0.0423678206743139,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),End Titles (from Beetlejuice Beetlejuice)_preview_30s.wav
[132.51201923],1684.6843,1.2019035,3093.1124556951445,6206.317358466066,0.08839397785170162,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),MacArthur Park - Single Version_preview_30s.wav
[120.18531977],1350.8967,1.0151615,1747.222102446376,3391.5023755064426,0.049029456695005316,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),MacArthur Park_preview_30s.wav
[139.67483108],1332.4634,0.9091985,1586.772811020784,2910.3299775348714,0.04430506191881259,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),Main Title from CARRIE_preview_30s.wav
[97.50884434],1362.6152,1.1538762,2453.6531894162817,5305.045738119208,0.0601738763928729,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),Main Title Theme (from Beetlejuice Beetlejuice)_preview_30s.wav
[178.20581897],1213.8823,1.0697474,1867.906172302638,3865.16350310983,0.044221320455771304,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),Right Here Waiting_preview_30s.wav
[93.96306818],1354.2551,1.104468,1942.1874913067575,3712.733783996758,0.049239294398414984,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),Somedays_preview_30s.wav
[120.18531977],1384.3779,1.0011337,2115.2979964370143,4165.589373369081,0.050291725671461306,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),Svefn-g-englar_preview_30s.wav
[117.45383523],1633.2833,1.1561134,3309.0855106984263,7191.134182623479,0.08723841826234789,Beetlejuice Beetlejuice (Original Motion Picture Soundtrack),Tragedy_preview_30s.wav
